mtime,AK,AS,BE,CS,CT,CU,CY,DH,DJ,DK,DP,EZ,FJ,FP,FR,GL,GP,GT,GV,I,JT,JX,KO,KU,KW,KY,KZ,MR,N,NX,NZ,QS,QX,RS,SW
2021-11-30T03:00,6577269,7284492,6630495,5065290,8248089,5602676,7585914,9268610,7400938,8390313,8109322,7696020,8328755,7519678,6955631,7367030,9095421,7016712,8188143,8934204,7321784,6673996,7148068,7923636,6197716,5715294,7533125,6446615,6301508,7243228,8627786,9057676,6274850,6878721,7563844
2021-11-30T03:05,6964732,6621394,7910113,9704464,7035446,5896258,8409422,8408449,8273429,8290413,7690371,9563680,8008162,7133980,6258533,7881482,7928450,7561049,7332016,6766897,7342496,6932593,6762166,9116756,9200455,7103786,8045741,7759750,7571860,7642525,6946681,7466280,7538385,6305810,8278790
2021-11-30T03:10,6692658,8349189,7480194,8929944,7322703,8373995,7531633,7837122,10309377,6953813,5924939,7220730,8038506,7210422,5169583,7037349,8024776,6615255,7381753,7310478,6172682,6629867,7588605,6481214,8583987,6658500,6349683,6714649,6291281,8196941,8990050,8430988,5757241,7875824,6362417
2021-11-30T03:15,6888844,6533024,6768626,6482808,5907555,6890737,7833375,8828951,7242669,8117295,6185576,6493594,8633213,7302159,7260810,7542949,6545394,8230640,8497177,6945391,9678489,6034817,6412841,8104994,7133299,7821851,8374760,7552076,7245036,7812114,7967404,5996336,7605835,9599630,7192358
2021-11-30T03:20,6468646,7937295,7218455,4621998,7978483,6828690,6125258,7110166,7853528,7490840,9539983,9394793,7771580,6786350,5486703,7521023,7279210,7167537,8378281,6681904,6746930,7035219,7376593,6173335,7132581,7786860,6621004,7902457,6326813,7775743,6470150,6555619,7605489,7667940,8634527
2021-11-30T03:25,5951342,7064481,5436237,7567179,7224309,9121823,8550362,8054049,6578124,8497845,7086893,9029791,6255370,7030148,8904484,7798198,8790544,7146404,6821146,8866590,8614791,7119646,6881118,7011646,6273855,7280244,5428250,5637515,8884903,6866537,5611041,7731856,7064060,5970173,8193150
2021-11-30T03:30,7814816,7534239,7998888,7377541,7277197,7958136,6581586,6711341,8685660,6809437,7701146,8572255,8435899,7115676,9068816,6928316,7197967,6816514,5682198,6807015,8547198,7126556,7564469,7155402,6983378,7690156,6927031,8627871,8980344,5717500,8553312,6544659,9088554,11056965,7191641
2021-11-30T03:35,6722969,6064403,7048593,7207962,6754023,7881133,6224924,5010794,6143562,7871846,6335287,6624484,8326811,7256728,8702887,7707051,6585421,6028268,8987743,8915012,7597483,6818486,8777584,6629480,7443984,7479841,7732280,7187315,8195072,7482843,6143499,8635358,7102284,8047370,7489492
2021-11-30T03:40,9191660,7425071,5172720,6111909,6623374,8892926,8242895,7199281,8531252,7541266,8788652,9125992,8032924,6462881,8864303,6676383,9121117,7804801,6614520,6674235,7437978,6620979,6988160,7614362,7671169,5922191,5771163,8207284,5557791,5495450,7263564,6250295,6395896,6251173,5560129
2021-11-30T03:45,5495918,8180646,7528133,8114756,7575012,5753269,5836375,7057171,7491807,5604693,7862561,5929591,7701043,6342887,6067670,7559708,7398866,6467216,8749675,5824555,6512735,8546667,7890332,7416646,8333902,6657875,6947434,5763010,9170169,9734020,6946901,7224335,8990589,6951080,5940789
2021-11-30T03:50,7047510,7267048,6490842,6804582,6966156,5672717,8041378,5956743,6217322,8918608,6978309,7788849,7180130,6871615,7658428,8224917,6487817,8309291,7928756,8036313,8229372,6978639,7293649,8124333,8545809,7160949,7171974,7049517,9299971,8114295,7294862,7499625,7089421,8142465,8041305
2021-11-30T03:55,7894790,6397758,6375637,8733861,7315969,9315794,7565351,9171189,9653666,6300791,8095816,7384476,5891702,7726090,6564379,5822723,8646624,8026552,6920180,7134261,6696171,5779966,9116010,7819811,9267725,9125340,6779610,7247543,5688487,6188276,6335482,7081975,7815389,6010713,6318745
2021-11-30T04:00,7284116,8145750,7752746,6501404,7402176,7496026,6644914,7089954,7296077,8065177,8069149,4562327,6871871,5833643,8723951,5581796,6981873,7010040,9040795,8744645,8179390,7773604,7918210,7836457,6682134,6510238,4448462,6948414,7224913,7294895,7264693,9130189,7998484,7784874,6994779
2021-11-30T04:05,6762837,5445853,7113041,9169797,6521872,6864207,8278707,8970002,7583256,5861653,7537738,7924210,9393331,8045478,7488395,7950194,7211032,7890029,7055929,5657941,10107173,7496401,6891187,6733345,6885018,7484068,8205963,5700576,7261848,8215040,6862461,6775291,6664939,7604177,6135239
2021-11-30T04:10,5259586,7231387,8811635,7097822,8502724,7057700,6321787,8126028,6374909,8915139,7121315,8282438,7720994,6294743,7569447,7002540,7560538,6256366,6679815,6771253,6221488,7486332,7366054,5982941,7707768,8984118,7986412,10152052,6217690,6964524,6476801,5622245,7948355,9048997,6470842
2021-11-30T04:15,9260741,5002826,7708864,8165685,7909943,7040496,7193643,5139630,7458669,6970470,6659763,7588675,7445345,6771349,7147549,7138771,9021178,7308033,8048384,5305697,7284073,7598657,7697322,9061313,5420449,8725341,7724177,6332822,7484074,6906359,8332989,8009774,7131428,10171436,6486691
2021-11-30T04:20,5509458,8862656,7054271,6910943,8308198,7675232,6939197,6671560,7138025,7699633,8675313,6284692,7927910,8960595,6499427,6981332,6543337,8281542,7388749,8135946,5628544,7309289,8574944,7135624,6655572,7614149,7054985,7493324,6891590,9043438,6255646,7889634,8854347,7383318,6701630
2021-11-30T04:25,7846367,7901100,8009265,7097739,7764107,9703472,7547503,6679071,7525081,7651891,7564282,7639952,5586673,6295723,6814292,7454967,9564323,6108179,7653293,8318589,7311412,7453794,5766715,5954581,6670025,7509879,10247037,8080583,7081339,7793604,6854578,6526572,7384640,7599312,6078304
2021-11-30T04:30,6362564,6688489,7231323,6294010,6508921,7082562,7989662,6682064,7376068,9848091,6971829,7032986,8687766,6922723,5783138,7964712,6993035,8630308,7587599,7869181,6386802,7664044,4810565,7432074,7123015,8779166,5424077,7799596,7671635,9242514,6646544,8544909,7621376,7029167,7794415
2021-11-30T04:35,7219142,7537428,8769404,7442269,9040933,6119232,9302010,5399424,6114984,7777418,8103432,8503207,7145937,6923659,8338187,7791138,5755925,7124491,5756786,6323638,6930470,6261901,8938742,7032884,6288062,5639735,6894530,8713326,8000324,6461696,7828097,8357574,5612162,6255034,7307326
2021-11-30T04:40,7457589,9115712,7035374,7226181,7577531,9965867,6812322,5504552,9039479,6527397,7888414,4229686,7840848,6249435,7630105,6324336,7048727,7572947,6157318,7053496,8515591,7936088,9059151,8118227,8975271,6009301,6903056,6709948,9428420,7672292,7121024,7142109,8179492,6939063,6758683
2021-11-30T04:45,7677682,6918407,8033682,7954458,7825887,8027224,8194504,8079723,6848959,6491792,5755637,8365035,8688303,8034422,7449122,7129516,8084068,6259260,7367263,7093205,6351062,8466199,8114723,5428925,7877047,6786069,6096826,9024874,6570288,5194166,9059763,8116788,7666434,7107100,8074523
2021-11-30T04:50,7542943,7352363,7554573,6228450,7494767,7284071,8220174,6852718,7904741,7027369,7020094,6020084,8456555,5555350,8459866,6458897,7593054,7522489,7783033,8282643,8546831,7343974,5426054,6301223,6202538,4206890,8108110,7941141,8798145,6594701,7820672,8426494,7255304,6396872,7399615
2021-11-30T04:55,7073854,8604632,6260043,8240953,7593064,8893304,8020355,6687567,5605966,8064769,7179078,6757338,7815594,6489076,7162154,5645691,8737937,8190328,5910245,6489261,6660818,7995173,8234852,6616261,7368815,6845775,8123549,8575551,7705668,6382362,7091179,7686608,7811226,6913180,6266451
2021-11-30T05:00,7694935,8243951,6162423,7450953,7234364,7504390,6167493,8882367,6217719,7245501,7547854,7381138,7329423,6589263,8615808,6976034,7989000,8468106,6214222,7150964,6839420,8002607,6653636,6365257,10259753,5087897,7621878,6568116,6621874,7270135,8144577,5835055,7914782,8674833,7799454
2021-11-30T05:05,8454618,6198614,9842692,7553654,7984875,5680635,6882647,5565030,5518241,7011558,6758182,6565269,8410246,7641324,7268534,5497344,9144985,6252259,7613948,7797863,8007266,7060212,5706904,7997982,7271018,6498650,8580124,6104769,8877444,7340482,7313140,6733761,7837375,6294360,8119909
2021-11-30T05:10,6863215,7960295,7243014,7569205,6072460,6923731,6820770,7657733,6195184,8489481,7380628,6192049,7972917,6860675,5651714,7522639,7293301,8178321,7694508,8335685,7189023,5090457,6907582,9547984,7061288,8807040,6075024,8153069,8618229,6111865,5991709,5763821,7542936,8208817,6594866
2021-11-30T05:15,8393422,7054320,7966178,7538579,7346472,6596988,7216267,8468926,7358121,7483157,9282375,8243201,8015705,7635754,7710377,7426913,7098404,8548605,6273044,7723470,7173328,8523203,6531384,5560645,7920031,7299928,5242123,8321654,9156586,7806484,6514705,5682972,7566649,9269005,7317118
2021-11-30T05:20,7541113,7642338,8087202,8116615,8437540,7439895,6911062,6487461,6739512,8246366,5225383,6583755,6325061,8678218,8334561,7944763,7570867,6931778,9004594,7479787,8243418,8695284,6659717,6424921,8357955,7747449,5922850,7473288,7902362,6400205,7795048,7171564,7862398,5341205,5551674
2021-11-30T05:25,7712802,7427785,7714339,7824460,7138865,8857535,6542068,6217089,6681843,6587773,6715522,7875129,9604317,6712712,6996608,5834119,7868404,8516779,6559830,8388623,6841570,8267384,8483728,4984198,9964790,7341692,7551840,6291632,8005365,8482690,6839709,6781087,6338705,8717644,7467589
2021-11-30T05:30,6585201,6755686,8368809,8883679,5451795,8251626,8474146,6936942,7065203,8478992,7570805,7041413,7322909,9170578,6991953,6375047,6973222,4978408,7075701,8868137,7760379,7633066,6237458,5607198,8877063,8647056,6677719,10771156,6548381,6790074,7922653,8449764,6850608,7169926,6636038
2021-11-30T05:35,7253550,7546133,6183564,8899874,8071605,7434471,5225935,6140848,6267517,6614373,6556742,7198247,6807877,7500758,7852598,6857717,7159669,7708503,7560169,8351798,7575785,8076741,6743337,8588175,7771583,7473976,6117188,7390056,7207452,9365863,9716848,5626311,6980265,7307074,7521270
2021-11-30T05:40,7201233,7313445,7498714,7899749,6470115,7906852,6774682,5917903,7253529,6979512,9935129,6307543,6380099,8274651,7653848,8348409,7676258,9829060,8369309,6573234,6740407,6630947,9758636,6367342,7122563,7009057,7514473,7924326,7827775,7469353,7386538,8021841,6098952,6286640,6482263
2021-11-30T05:45,6915430,7367470,6356055,7889150,8922836,6747042,8107333,8058190,9193073,7810405,5706668,8743145,7680617,6843754,7051891,6184585,8278613,7269611,5179428,8666217,7551104,5192014,6937804,5486468,6165937,5994887,7807868,6288124,8536986,9445648,5227378,6953539,7339420,7998098,6201070
2021-11-30T05:50,7368623,7595479,7255257,8322335,7125106,7399225,8320566,7284985,7829535,6997359,7147667,7543622,7316903,7427437,7681929,8082074,9108195,7297342,8586138,8326790,6754660,5137735,8447082,8317362,5319937,5528103,7167970,7274512,6732134,6315011,7752944,6485493,6458257,6463096,6065965
2021-11-30T05:55,6071657,7250178,12382583,7717074,6439882,6936509,7074068,7014694,7812269,6986245,7473705,7842075,9593968,8458021,6626050,7797873,7252612,7305676,5166059,6103284,6925335,7227059,7919506,7238088,7952164,8078668,9150168,9496712,6246137,8995882,7299261,5697447,7891535,6972619,8898531
2021-11-30T06:00,6639102,7514846,6566229,7043730,8483323,7295812,8504361,6394203,8580681,6224121,5330900,7074239,6543831,6281560,8345639,7939866,6960700,8609117,5136425,6668537,7604272,6232077,8970870,6191521,7310907,6197381,6792613,9316161,7683358,8575485,8046806,7752169,7554657,7292532,6997542
2021-11-30T06:05,6653115,6144948,7635571,7640128,6876818,8872502,6158538,6745405,8556351,7806199,6454741,6618100,7753138,6884940,7551386,6764692,8011150,6158974,7230236,5767563,6290603,7722424,4945515,8391187,8265028,6076114,6612914,5673611,7902527,7335150,5115988,5841456,8435108,7815218,7186657
2021-11-30T06:10,7395275,7010649,7781147,6927862,7363089,7106965,7112837,6921143,8870857,7117052,6198196,8680619,7107895,7031218,6973895,5394605,7531614,7234205,5585547,6109664,7899391,7191276,6411605,8293724,8792426,7411517,7203030,7801097,7593248,8714532,7050312,7836153,8155883,6201182,5935369
2021-11-30T06:15,9172385,7020129,6721542,7204596,6887164,7392015,7328901,6935345,6309686,5843332,7545492,7593547,7592478,8417642,9464561,7052905,5095207,7339884,8285038,6670890,6786420,5366770,7965678,8818665,9074417,7670123,6807466,5934556,9765067,7436351,5891495,6161485,9622423,6500718,5039535
2021-11-30T06:20,6519482,8827936,7318958,5548744,7011078,7123337,8109265,7881013,6350518,8461380,7196544,8417934,7703560,6794595,7200356,8230236,5994730,8395822,8328593,7325110,6832735,8095413,7283411,6555640,5831189,6133122,7917597,9152811,6818694,6455732,7751488,5276102,9182861,8247035,8654863
2021-11-30T06:25,5859399,7879431,7238731,6612156,7266792,9613732,6300676,6129076,6969412,8017970,5939416,8195915,7060977,7358236,6408028,8561053,8792688,6897067,9401703,7347977,7732632,6586403,5461547,6091328,6530370,7185717,6045390,7493885,5470951,6861608,9006243,9662081,9216475,6305047,8883565
2021-11-30T06:30,8960884,8865280,6981054,8804789,7479197,7533287,7075051,7621700,7162966,5680421,7358896,5697017,6783032,8918827,7503479,4273332,9630354,7826488,6515885,8139207,7041423,6928353,7734889,6735852,8488812,7808787,6759612,6543323,6151734,7808453,5698907,8170763,8925555,4975387,7570092
2021-11-30T06:35,6144733,7184440,7206560,10699831,7434556,7571740,6159137,6833621,6886016,7430500,7284313,8868123,6475987,8877952,8974079,6641605,6456873,7833802,5920879,5533118,6779565,7408081,5592172,7150466,6003978,6159237,5902301,6940065,9343894,8715977,5797451,5836307,7599056,6658152,7530694
2021-11-30T06:40,6350857,8455895,8865153,5900975,7164520,6926199,6733910,8890205,9496928,8240343,7578047,7964505,8110849,5437225,7516005,7336884,9311085,7511379,4902321,6464197,7527004,5123136,7414832,6310607,6354944,7138346,8764932,8942532,5681665,8183705,8221932,6879822,7603979,7214506,7420592
2021-11-30T06:45,9478329,8890697,8372493,7624639,6433972,8325663,6986816,6537608,6843871,8228931,7831894,6247689,7287912,6930782,8922357,8847637,5613062,5854545,6514724,7149482,7792411,7501546,7540173,6654527,7419655,5818389,9615344,7791934,5360123,8073419,7776683,5855894,7205879,6659407,7843765
2021-11-30T06:50,6492939,5754728,7503148,8658359,7050384,6522900,9600573,6736943,7921411,6487345,9297701,7670058,8145568,9688054,8228268,7809272,7289254,6688369,6817862,7575858,7900636,5972970,4936629,6849902,8673545,6265290,7595862,8224552,6484934,7081034,7861444,7171550,7778887,8553682,9592153
2021-11-30T06:55,7099724,8246404,7074165,6208374,7709047,7561045,6300245,6172401,8242831,9260385,7328377,7196928,5722630,7031674,6965501,7474363,8595859,8564182,6990792,6093789,7496036,6651040,7472398,7931895,5673680,6977657,9837530,5983516,7375310,8489138,7719332,7742589,8662374,7637316,7686993
2021-11-30T07:00,8251559,7052118,6818050,8430321,6723690,8478187,7505816,6006532,6857683,8647793,5748909,6162840,7614500,6587405,8197346,9457854,6752735,8394939,6038207,6868880,7250126,6024826,8324844,7173856,6337075,7091654,5506981,7225865,6379899,8032792,7828034,8754980,8090477,5678241,7954792
2021-11-30T07:05,5858840,7946263,7449569,8314456,7823243,7173323,6672474,8667832,8561669,6259352,7105191,8607195,7723970,8022430,6261160,8635590,7817840,8840061,7767928,6543588,7572017,6545348,5958556,7247954,8187283,8020855,8489748,7845005,8508176,7013376,6200578,6867564,8288529,7430293,7837375
2021-11-30T07:10,7046180,6294528,6568710,6550655,7185354,7860313,8334530,8025159,8017591,6103437,8967590,8454144,7295036,7896198,7731006,6395751,7017829,9198996,6120264,6222943,7644316,8001506,6958546,8266246,6954987,6683198,6759352,6566718,6059279,7932339,7989166,7255486,5349282,7740683,7204118
2021-11-30T07:15,8751877,7740595,6873015,6116160,4581639,7208785,8526629,8224588,8888818,7659474,6301099,8489582,7036795,7259400,7337852,4338553,6620380,8041550,7402084,7511240,7828609,7546561,8447241,7398525,9027969,8023990,7650984,8539916,7214145,9768129,8615596,6837212,8905356,5629372,7812511
2021-11-30T07:20,7441326,7680887,6755950,8552887,7908933,8213710,7906882,8268575,7125470,6287659,9348504,7847992,6452833,8578772,6643336,6486074,7408871,5817081,5260330,5737249,7144368,5150324,5046713,6936172,7587496,6464989,7329866,6100919,6292909,5692508,7371410,4737865,8860459,6508741,7419960
2021-11-30T07:25,8113082,8952344,6816782,8433433,7290113,7995907,7888765,7050410,7447477,7417421,9160533,6453097,8455194,6638078,9600977,8109830,6255689,7529095,7584778,6575723,6415942,7010708,7283437,6160829,7453516,9805144,7146441,7741672,6576457,7017425,6830766,6639082,8781682,5964763,6348606
2021-11-30T07:30,7074968,7542064,8598163,6528392,6165049,6441058,7280401,7162171,8613809,5891558,7774902,7577677,8346554,8323573,8098908,6925680,7007166,7792970,7357383,5891741,8015498,7424577,6561734,7227342,6868420,8248563,7938086,8282881,7734576,6547549,7679542,9208228,7456727,7158313,6959143
2021-11-30T07:35,7234875,6784350,7594512,6433091,7294853,7428814,5619072,7752137,7662986,7395853,6770828,7415313,7993963,7716295,7118426,9930762,6788292,5965162,7409361,5966395,8730225,8419928,8192040,8541915,6992751,8029186,7126881,7032989,7435192,8850424,8389882,7404544,6113774,9123432,8128604
2021-11-30T07:40,8080340,7266435,6911819,6171136,7288945,7070297,7428742,8469270,7508385,7968824,8870915,6709017,9582441,7538161,7306057,8406170,5734186,6531644,7065168,5959755,6177877,7259276,6244113,6380637,7767659,6985066,5650767,7032620,8364034,6630975,5665281,6593589,6577925,5924788,6292901
2021-11-30T07:45,8737850,8099617,6287782,7359429,7165358,8584525,7817393,7060353,7871621,7484337,7863015,8537031,6412561,8584066,7107033,7306623,7185563,8750236,6232112,8502232,7360712,7527800,8906083,6966494,7378304,7391890,6489158,6952832,7319425,8140410,7781259,6927796,6556010,7892439,7245165
2021-11-30T07:50,5680152,7277516,9721631,8197785,7737663,7450778,7862391,6749424,8750955,6835073,8720337,6617463,6191854,7362192,8038298,6336650,7810738,8603674,8698376,6214900,9363315,7527208,8088947,7452284,7485849,7573428,7791375,6386370,7494509,6313637,7798688,7949299,8399108,9427596,6753979
2021-11-30T07:55,7210355,8105240,7055108,7072813,7127378,7095676,7747280,7563110,7361104,7583272,6154812,6483294,5715931,8991620,7173155,8491743,8441844,5517367,6664114,7455864,5642280,8425942,6160578,6481409,5085280,6558971,5374941,7205277,9194509,9198658,7530567,7554030,6784922,7456290,7425782
2021-11-30T08:00,9729033,7250662,7705185,8036640,8437159,6440558,8324010,6677070,7540453,7958690,6712204,7473243,7667598,7525190,6549078,6281337,7104382,5509046,8453532,7199583,6973000,8174594,6492480,7583260,6806582,7644860,7039316,8472521,7674304,6716049,6478296,7953685,5613086,8803658,7346461
