mtime,AB,AM,AO,AU,BT,BY,CV,D,EH,EX,F,FT,FZ,GI,GT,HK,HT,HY,IK,JT,K,KN,KR,KT,LM,LP,MP,NR,NV,PU,RS,ST,TW,U,WX
2021-11-27T10:15,7776726,8297473,7408069,7583382,7776673,7078277,8177145,6152982,6366783,7963676,7420341,7907382,5623336,6880517,6904346,8660182,7215321,9369687,7041396,5916628,7099735,6789906,7459128,6106431,7039123,7075365,9160043,8799678,7243163,6033665,6895582,7160381,7348358,8103632,7113785
2021-11-27T10:20,7380498,6630231,6192201,6719045,7549595,8329793,7692031,5889601,7041627,6679318,8314243,8437985,7821948,8926334,7013601,7906009,6984707,5690883,8817850,6935885,7240375,6663664,5608352,8014352,7126526,6572645,7969797,7342873,8223320,8226371,8479492,8865050,7296466,5878788,7311495
2021-11-27T10:25,7082321,8226334,7815086,7232434,8354250,8389209,7269188,5590007,7684871,6783384,8207112,8295117,8851276,7056662,6608407,7719626,10504221,7055858,7565268,5829549,9025710,6312989,8163355,6218125,6748844,6795172,8447063,6035802,5034684,6220556,6505169,6716666,8427053,6789267,7783867
2021-11-27T10:30,6193053,7266184,6833325,6705299,6753468,7294117,8260322,6721771,8751881,7530010,6452312,5955769,7595273,7623073,7277369,5352954,6895518,7426425,8275275,6744926,6975225,8838122,8785610,6921301,7799445,7214047,7319870,8003845,9045779,7278825,8098625,8089099,6945025,6866387,7884353
2021-11-27T10:35,7490547,9276699,9470160,7889126,5941204,8197882,7165025,7088543,6287191,7447722,9565161,6679472,8142928,6511466,9232160,7917030,7156317,5665915,6854832,7286504,7056358,7943248,8314562,8448559,6818548,5942966,6136059,6215587,6850040,7943162,6537378,8429220,5932627,6996923,8133312
2021-11-27T10:40,9253251,7760834,8541894,7774186,7294622,8213814,6477880,8395748,8119203,5775888,8169095,9176153,7032535,8599922,7866212,6092692,7811882,7031890,7346494,8626036,7350768,5642905,7904529,8880868,8193757,5732617,7692789,5725373,6585814,6717869,7197212,8279935,6946875,6098993,7138873
2021-11-27T10:45,8060111,7782873,8365466,6639129,6468846,8734114,8941464,8022277,5022535,7101628,7364945,7199614,5866108,7716341,8415501,6851188,6522784,7828257,9092406,7164556,6989685,6796003,5800824,6413922,9400458,7214035,9153983,6380529,7269242,6988255,6703058,7138663,8392434,7565381,7473933
2021-11-27T10:50,8266910,5907195,9516260,8374529,7709734,6430752,7718280,7272343,5832811,7446838,8193876,8820189,8089767,6015852,7785025,7638442,6908619,6896978,7133926,6857485,9209417,7242641,6564793,8390619,7379747,7148776,7110589,7211387,8028818,6576615,8102051,7590761,7164068,6434068,7213836
2021-11-27T10:55,7851007,7071181,8370259,7813236,6812914,6424563,6105403,7680683,7119893,8010087,6561181,7967214,6547898,7132266,5151870,6501663,7601527,7018385,7908676,5712980,8388709,5254924,7525966,6856643,4487071,6196035,8087779,6480352,7679917,9229907,7422715,6633208,7308570,7566200,8135415
2021-11-27T11:00,6653139,8617793,7583260,7593432,7332848,6711359,8220267,6949798,6932767,8433832,7484421,6960707,7096343,7140333,7258851,8483374,8397188,6497326,7103094,6362910,7003344,6508135,7340951,7142889,6051074,5865289,7943861,6462305,7755522,8208686,6507897,6577764,7022866,5645879,7168371
2021-11-27T11:05,6230382,8305621,7159653,5885415,7945221,7007986,7495086,6333069,9068513,9567689,5707745,5795524,7138676,8859719,5827035,7017444,7517612,7284751,8096810,6549143,7694098,8207972,7670738,9106353,7117572,7956963,8573483,8391276,7042646,7376799,6876610,8519395,7990266,9109670,7347298
2021-11-27T11:10,5925380,6595046,5690067,7351635,7735828,5870043,6773300,8498486,8766420,7798873,7735551,6812293,6765382,8646390,6239396,6767664,6760695,7559023,7372824,9763912,9873531,8352806,7705349,7686519,7497608,6295070,6767047,7631814,6050197,6296068,7254758,7454642,6003217,7839254,8122267
2021-11-27T11:15,8070595,5867139,9172109,8183577,8265375,4913706,8253406,7047209,7488295,6115318,7140080,6970877,7053458,5727733,8542470,7562321,6881443,7457732,5703520,5065249,8670127,6666554,8180738,7727160,6305101,7043366,8299908,8424607,8553271,8001214,8239952,7678017,7396096,5269925,6009951
2021-11-27T11:20,7891149,6770050,6569888,9103607,7790750,7775489,8066996,7334813,7717211,6863030,9197053,5465771,6303217,7562977,9111884,7872720,7610248,7225966,6360325,9893007,9211708,7024377,5740600,7995972,6776234,7245611,6026835,5757883,7156573,6535814,7637181,6007923,6749589,8567311,8631094
2021-11-27T11:25,7951922,7538195,6315031,7834397,7197672,8157555,7730591,7286347,8796199,9647514,7731754,7281136,5880913,6722212,7777980,7640161,7666136,8436870,8010416,5941467,7471793,6557022,6977468,6772763,6254133,6559879,7490240,7342596,7664494,7337120,5522353,7539877,7679570,7402275,7682498
2021-11-27T11:30,7208990,7622017,8867185,5967043,5321088,7254028,7168171,6341102,8153933,7592751,8059126,6500724,6681614,7002407,8104992,6878655,4811282,9596742,8103420,8234352,6904284,6748560,5472101,9032922,7219898,9838675,8330454,8886109,8256012,7354745,8240758,8311578,6559327,9184169,8560756
2021-11-27T11:35,6122731,6562785,7056334,6456335,7806007,8755294,7892472,6076848,7811586,8994432,5672657,7001170,7375591,8482235,6901102,7180744,7825012,5602844,7138801,6392105,6941723,5638186,7381183,7842487,7076627,6917697,7956135,7081599,6964474,7433615,6879182,7127545,9671361,6314418,7629759
2021-11-27T11:40,7383145,5861016,7118509,7180852,8255924,6454380,8225287,6581561,7231568,6225886,5790998,7828248,6535608,8291435,7121076,6840736,6001377,6773014,7905413,7493334,8218133,6420691,8540721,6826080,6854548,7043600,6333040,6646019,7385189,8870030,8079042,6858445,7737660,8486703,7436110
2021-11-27T11:45,5108802,8502893,7224388,6693686,6892762,6808371,7711813,7918132,7325157,7917238,7020484,8915472,6502069,7922712,5223194,8244002,7794729,6099078,6049934,8398427,7239611,7045751,5668397,7886851,7181189,9146661,7749312,7319279,7306752,5556681,7189375,7596869,7740034,7066387,7563508
2021-11-27T11:50,8632732,7970090,7523593,9006269,7936285,7236751,8370164,9069247,7289598,8116246,6639914,5975859,8425473,6853473,5968433,5517625,7088619,7617662,8861504,8242862,8273419,5778018,8208844,10910543,7629070,5865703,7246205,6404278,8119922,8132643,8157926,7806690,6966258,6744699,6453847
2021-11-27T11:55,7728050,6962874,6256754,7389807,7882918,8009897,7433530,7946196,6705502,5870618,7416969,6834101,6140335,5618798,8403691,6713079,8444944,6701054,6270448,6940380,7052487,8203200,6306621,7926468,7281143,8166691,9301700,6398897,8633226,7510200,5537425,7222732,6534269,5956796,6939283
2021-11-27T12:00,9931680,8537573,7789590,6356551,7130644,7006124,7983550,5411415,7178382,6834259,8785930,8766781,7350189,6251770,8301632,8153008,9199788,6766718,8961415,6833138,9553797,6887365,7391632,8865139,8130456,7325032,8087505,8557504,7426389,5524682,7599024,7151537,7138687,7321570,4596385
2021-11-27T12:05,8394669,6764089,6433319,7075609,9437528,6463785,7610646,7391883,6370955,7573871,7966184,6669569,7776834,7811340,8434869,7414530,7098507,7447810,6916529,7158334,6168930,6466207,8150543,6164785,5759638,7445335,6900463,8364855,6898498,7202925,7003372,7731268,6624479,6309131,6814692
2021-11-27T12:10,7890275,7446382,9296329,6849601,6673555,5531846,8584207,8952259,7503216,6402053,6034635,6543872,5171809,6562909,7780930,6608224,5226626,7734434,7839498,7730878,8338898,7613995,8487058,7757322,5793325,7462705,4583744,6483691,6196799,8094770,7343689,8612174,7146118,9519866,8670747
2021-11-27T12:15,7170211,6914347,7891766,7064388,7244745,7818887,8196641,8011578,6201002,7184937,7627175,7504858,7460685,6359361,7020866,6130882,8253429,5339231,7434905,8226939,7469189,7336682,5848423,7777247,7035551,8684785,7718969,7245177,7000966,6814410,8446618,5338382,7009899,6879135,6539478
2021-11-27T12:20,10594271,7539500,7972443,8418043,7429485,7608475,5462095,6987960,8346024,7478137,6072681,5466244,8263839,7569631,6568547,6156459,9424956,6300144,7556358,6752677,8262943,6918325,7410143,6809654,7501595,6272738,6763976,8792661,7161822,7601334,7302235,7441851,6073438,7199760,6834557
2021-11-27T12:25,7376505,8356206,6499835,5937175,7525730,6947150,6591083,7429505,8171740,6872018,7908442,6784973,8889425,5731936,7869280,7869115,5562400,6502231,7153416,7547806,9145386,7466581,8263572,8279830,7850996,8962684,6283117,7505483,6878142,6965496,7358936,7498046,8295029,6472282,6426839
2021-11-27T12:30,7348347,9071300,6546984,5256601,6746193,6589630,6252177,6187683,8172200,7700179,6635444,6907151,7734466,7041966,8950968,7881257,6886364,5323235,5719520,8748478,8390532,8683219,7870421,8928635,8144824,6303186,5748644,6951014,7995844,8802311,6757687,6317505,6952063,7674969,6665440
2021-11-27T12:35,9579682,7669599,7972325,6617876,7626054,6298837,7549749,5880867,7541091,6756650,6819380,8406571,7278583,8446167,7436107,7811401,6810393,7535231,6686753,8491912,7950890,4574273,5215153,7878692,6496516,8352779,6960948,6573950,8076474,6032629,7901976,6644151,9098448,6783690,8544716
2021-11-27T12:40,6907194,8684141,8807149,6404164,6552090,6979289,7230696,7669847,7395297,8017589,8533186,6791566,9058041,8067195,7620399,6450759,6881958,7958548,9189680,7470283,7720630,6363570,6579090,7057635,7457533,5734656,5829237,8533217,7028179,6349513,8402137,7450329,6358430,8185176,5891423
2021-11-27T12:45,7724535,6196005,7928209,6873744,7950200,7761645,7593795,7755464,8834475,6272815,8729601,6664351,7291374,7446239,8799721,8815090,7168754,6940217,8315188,7607907,7921719,6722027,7898050,7208436,5870489,6699463,6544764,7488656,6270180,6925859,6829691,8674358,8037864,7034030,7488064
2021-11-27T12:50,6587988,7383805,8444383,7060817,7469296,6859782,9348251,8843087,6223494,7063751,5276086,7433580,6259584,7685791,5602097,7372449,7521486,6876913,5754924,8687913,7249389,7034330,7176394,6221044,6767800,6275055,3676176,8426945,7933311,8486640,6641684,7049436,6720738,7658972,6597128
2021-11-27T12:55,8354777,6341481,7694189,8143209,7968043,8384534,8040483,6593017,9039743,7382251,6091136,7736046,6424304,8532732,6695214,9574102,7174132,6437981,6778880,6486712,4998025,8006171,7680422,8982295,8523119,10053775,7501257,7301960,8158170,5950652,6585886,8044297,6625977,8443579,7000122
2021-11-27T13:00,7577559,8924587,8473414,7417258,7334536,7500675,6337610,7905042,6564418,6694261,6109945,7717807,7291448,6304218,7076138,7508451,8164031,6729078,6225106,6712323,5587215,6062843,8406123,7672476,8081849,6626380,6941154,7738401,8128516,4900641,7922396,7853153,7827526,4220906,6289849
2021-11-27T13:05,9555520,6478577,7464139,6176378,7907372,6694296,9061290,9323679,8119113,6492624,7203097,8034802,6767802,7324753,6759294,8015612,7258421,6689855,7153375,5672913,8132971,7375665,8364639,6679672,5121230,6514850,5925654,6370517,6632270,7431337,7577361,7665259,6029912,8057828,8104177
2021-11-27T13:10,7456125,4976491,7142541,8099418,7852064,8239970,7276137,7805228,6263545,9094665,7740407,6134050,5878254,7799686,8021779,6518132,7243776,6022020,7233615,9365813,7481639,5865622,7672493,7571399,6490360,6847159,6222862,6601801,6706146,10699400,7202546,8818434,7695674,6865837,5177827
2021-11-27T13:15,8625851,7035826,7185336,7652998,7186728,7811225,8570355,7627728,8628389,7607052,7254543,7358892,8079523,8847982,6315718,7183296,7829008,5096575,6969623,7325240,5538141,6728529,8792587,7693101,6516857,7249231,6651797,9169379,7949198,9621916,8222819,7134823,6461153,8230654,6771188
2021-11-27T13:20,8230173,7831419,5429655,7976467,8353049,8735700,8344112,6821748,6620829,6552681,8209384,5923340,8503564,6674932,8223095,6386448,5871526,7778331,5935400,5481956,6494607,7904584,7224454,8062884,8686649,7107350,8799191,9140290,7636932,7193329,7414932,7646093,6051335,8467085,5896200
2021-11-27T13:25,6723797,6448537,7638419,7657987,7128244,5948785,8834966,7379233,7157399,7512060,8035765,8578843,5485226,6913641,6256962,6705528,7795933,7556628,6038729,7942957,8340569,8394468,9655972,7531204,8550278,5431662,9058533,9008173,8259559,8436809,8804337,7603987,8054941,9213619,9258667
2021-11-27T13:30,6674216,9442011,7832217,9744142,7999642,7794325,7889315,7833654,5909541,6825429,5122930,6572236,6813277,7489924,6801998,6486935,7042268,5692289,7579171,7601103,6864091,7826305,7546699,7633971,6879198,7330086,9620407,5640232,8330969,8177444,5842377,9692427,6583475,6251996,6476283
2021-11-27T13:35,7567551,7617712,7743168,5732963,8239079,9374474,8099568,7817910,6564277,9173759,7546179,7615691,6531372,5337404,8034456,8578396,8306925,5757142,4729520,6858632,8848662,7246371,5310010,6989402,10311018,6245020,8713526,6775891,8981128,7192613,5842326,7663239,8524412,7260326,6275065
2021-11-27T13:40,6700955,5967279,7876336,8800565,6879593,7216482,8226747,5812589,7086995,5973878,6187162,6633305,6220160,8021531,4713123,8602744,9116321,9161069,7087426,7515368,7337513,7830704,6994554,7990078,8697001,6931243,6273772,7240897,9388945,7757336,6983031,7496951,8939072,6810921,6391574
2021-11-27T13:45,8425242,5480725,6160377,6467697,6814000,7816640,6762370,6431232,5634040,8341044,6362848,8986573,6757861,8779255,6485844,7247410,7459798,7935912,7664954,6732275,6638913,6671944,7681486,7264528,8148985,8756695,7878754,5520607,5841444,7194987,6597890,7397936,8384030,7027152,6261420
2021-11-27T13:50,6793352,9275408,7855583,8016939,8909407,8530835,8420785,8211625,6585569,7161629,6522749,8024293,7123310,5188216,5700599,6941092,6763448,8478659,6689271,6669670,6158881,5382477,7768222,8207627,5889571,6249537,7046402,8003024,8597270,7632437,7136878,7045681,6703655,7736857,6616794
2021-11-27T13:55,6748257,7351606,8110391,6914213,5210255,7897203,7118078,8356380,7856327,8831162,8605693,8933922,8290875,7542391,8645414,5732590,6734781,7897550,8154152,6702721,6516491,7612430,5912814,9591245,7960894,7576537,8379803,6865431,8863683,5002644,8061844,7160079,7874552,7598068,8663459
2021-11-27T14:00,5703291,8678192,7267180,6061177,7503964,6362605,6338706,4675905,8615743,5875111,7498051,8021212,9407252,8270584,8113884,7791108,6514437,7139522,8679719,6722374,8735692,7949769,9845334,8766747,7489812,8609716,5180135,6557829,7166076,6585530,6524025,7817177,7116892,8152879,8403629
2021-11-27T14:05,8821254,7393435,9163238,7856308,6717339,7219099,5360360,7293011,8909002,7590531,6035168,8998459,8008870,5805865,8749847,6507723,6868595,7158730,6569499,8184466,6704598,6224987,7933578,4883745,9579430,7121971,7334168,7179429,7482867,6695998,5956974,8036095,7025730,9084453,8154880
2021-11-27T14:10,6418088,6332777,8147043,7278810,6128048,5481884,6055420,8659829,9834812,7290799,6659699,8740838,5519109,7600646,6900070,7736803,7089460,8188158,7566849,7991676,7601816,6377726,5526557,7505330,7219944,6762240,8150898,7091609,7536568,7868495,8818136,7291265,10238393,9119978,8779918
2021-11-27T14:15,8426135,5985069,6095955,6142060,7114124,6853848,6902823,5498921,6946031,6513603,5765600,6455820,7365553,8745298,5037022,8697999,5500263,8038977,6140068,5229422,7256997,7089639,7418776,8004152,8097770,7660550,6608882,6948160,7236939,7769869,8108772,8138339,6872757,8734828,4998001
2021-11-27T14:20,4087566,8385458,7822017,7111953,6704593,7327551,7410080,6523802,7021016,7833957,7590581,8091072,5447186,6517608,7738412,6740609,8624736,6827254,6770552,8796490,7821377,5899114,8661032,7911984,6856248,8281120,6765825,7428353,6837469,6397034,5101614,7418109,6711077,6793127,6355227
2021-11-27T14:25,6229777,6660404,6894520,6863674,7597054,6544000,5871123,8683529,8760661,6002599,7742405,8329145,6943699,8104719,5708343,6895118,5875768,7425103,8124195,6026787,7099458,9634711,8224156,7884074,7543512,6253454,7592877,8063730,6889674,9303509,6835250,6660991,9241631,7798605,5828791
2021-11-27T14:30,8023512,5868071,7232538,7980403,6071255,8872424,6404577,6677031,7970286,9265811,5463232,7957302,7636816,5661732,8731615,8240637,5703111,6823875,6115713,7094548,7241694,6977454,7390496,6721961,9468936,7894738,6648177,7812377,7086684,7014772,7964669,8372239,9950419,6840557,7174310
2021-11-27T14:35,9482107,7798136,8173142,8692845,6670995,8815177,8237834,7586477,7348082,6320226,7795003,8558781,6780071,5917361,8710691,7944349,8326082,8831350,6413842,5801339,6986615,6344531,7260763,8224706,6697345,7021359,9613067,8059876,7561900,7227012,7284963,7518665,8698253,8006386,7608605
2021-11-27T14:40,7524061,8024735,5885506,8715873,5605042,8462480,7896777,7683071,4892454,6966136,9310378,8765217,5748049,7526106,7248468,8838752,7051320,8477693,8113392,5706265,7679996,7206581,7924307,9133231,7562886,8551632,8376179,6797752,7821097,5751616,5337402,7321489,6745537,8333972,8467613
2021-11-27T14:45,7281165,8620460,6008018,6101250,7306633,7247388,7401712,4849666,8513183,8574962,9202578,7765151,6100746,6381903,7085579,8236270,6652794,7804924,8567081,7898356,7821872,7141962,7863214,8099785,7594647,7340702,7651639,6985056,5539872,7446556,8081152,7018709,9053986,9131209,8458643
2021-11-27T14:50,7162365,7177925,5124731,5700246,6418330,6649039,6765349,7620718,7495214,7039918,8738042,7021215,7164767,8472951,6917434,7051293,9188315,6337427,11723414,5918924,7798039,8761918,7294959,8327135,5966020,8100028,6445968,8282556,9175971,7786315,7484244,7299422,10178564,6927909,8526901
2021-11-27T14:55,7785104,9281400,6804747,7163071,6888389,6785483,6051847,5400861,8402049,5466345,6547222,8125992,8016525,4865780,9306322,6273242,6341248,5338001,8450571,8751537,6884891,6731636,7946379,7547556,6500520,7259314,8102934,7865070,6494893,8658530,6489196,6346033,6485216,7212244,5966264
2021-11-27T15:00,8020621,7820759,8808927,6555528,6998581,7483307,6878810,7437742,7227482,5864576,7838863,6463702,8502459,8737838,7600246,8638555,8178094,8074302,7965975,7580656,6203396,6314519,7355167,8395697,7130786,8768502,7454787,7720055,7316718,6510999,7919831,9844070,7148715,7686831,9385233
2021-11-27T15:05,7915075,5871713,6459993,6773514,6229870,6838391,6752738,8875304,5751615,7649206,8068078,5956180,8712593,7167258,8386692,7573246,7446727,6892975,6322078,8391765,7785139,6896862,7138669,9178921,8775722,5074531,7177795,7007838,8580207,6727764,6459186,6663250,6657077,7383787,7011653
2021-11-27T15:10,6433620,8972565,8581179,7147926,8553346,8859135,8030820,6605809,6441115,7606904,7225572,7116424,5057969,7408409,7141510,5694116,6867935,8276324,6751096,7350732,7924622,7449811,5546681,8782515,6935870,7498838,6973640,8469233,9373282,6325470,6876561,6793602,7609459,7643070,7213793
